step,reliability,smoothed_reliability,latency,smoothed_latency,active_model,controller_state,deriv,rolling_vol,mean_deriv,predicted_degradation_step,actual_degradation_step,lead_time,fast_J,robust_J,timestamp
474,0.9976606369018555,0.9984108118400592,2.1499999999896602e-05,2.1366620031892692e-05,robust,DEGRADED,-0.0001875437345508768,0.00013707226088008646,-4.276825308702214e-06,154,,,0.004072176147460915,0.002360863098144428,1770134193.9261599
475,0.9982380270957947,0.9983762548912063,2.141700000013458e-05,2.137669602554107e-05,robust,DEGRADED,-3.455694885290406e-05,0.00012210163792149566,-8.489237784736759e-07,154,,,0.002349130867004501,0.0017833899042054568,1770134193.927597
476,0.9982783794403076,0.9983566798010266,2.1292000000006084e-05,2.135975682043407e-05,robust,DEGRADED,-1.9575090179690946e-05,7.860763721049056e-05,-1.584971321100248e-05,154,,,0.0006925085561828581,0.001742912559692389,1770134193.929043
477,0.9992169141769409,0.9985287266762095,2.141699999969049e-05,2.1371205456285356e-05,robust,DEGRADED,0.0001720468751829074,7.387459170083159e-05,2.4244114776639236e-05,154,,,0.0022151456487735643,0.0008045028230587725,1770134193.9304829
478,0.9993783235549927,0.9986986460519662,2.1332999999845725e-05,2.1363564364997432e-05,robust,DEGRADED,0.0001699193757567219,0.00010549323461662038,2.0058095471231496e-05,154,,,0.0016018676679685484,0.0006430094450071699,1770134193.932312
479,0.9984187483787537,0.9986426665173238,2.1124999999955207e-05,2.131585149198899e-05,robust,DEGRADED,-5.597953464242522e-05,0.00011763274290146716,4.6370935452921815e-05,154,,,0.002848933650604124,0.001602376621246293,1770134193.933771
480,0.9986514449119568,0.9986444221962505,2.145799999997422e-05,2.134428119358604e-05,robust,DEGRADED,1.7556789266848227e-06,0.00012109467165308473,5.363346100883959e-05,154,,,0.0020607520141600055,0.0013700130880431871,1770134193.9352179
481,0.9976428151130676,0.998444100779614,2.1041999999749095e-05,2.1283824954818652e-05,robust,DEGRADED,-0.00020032141663650638,0.00012061866351388524,1.7484195717476504e-05,154,,,0.0004935248565671735,0.002378226886932122,1770134193.9366589
482,0.998004674911499,0.9983562156059911,2.1333999999928466e-05,2.1293859963840614e-05,robust,DEGRADED,-8.78851736229036e-05,0.00012587851375264405,-3.45022140436857e-05,154,,,0.001104330093383954,0.002016659088500905,1770134193.9385011
483,0.9990206956863403,0.9984891116220609,2.1250000000083702e-05,2.1285087971089232e-05,robust,DEGRADED,0.0001328960160698056,0.00012204428442739815,-4.1906885981068954e-05,154,,,0.0018450848047182333,0.0010005543136597517,1770134193.940341
484,0.9993463158607483,0.9986605524697985,2.1499999999896602e-05,2.132807037685071e-05,robust,DEGRADED,0.0001714408477375695,0.0001277298272390747,3.5771904949299937e-06,154,,,0.0009430283432010356,0.0006751841392516056,1770134193.941797
485,0.9980881810188293,0.9985460781796047,2.1250000000083702e-05,2.1312456301497308e-05,robust,DEGRADED,-0.00011447429019373345,0.00011847852564094746,-1.966880332915366e-05,154,,,0.006512223072051793,0.001933068981170738,1770134193.9432719
486,0.9987386465072632,0.9985845918451365,2.1332999999845725e-05,2.1316565041166993e-05,robust,DEGRADED,3.851366553175861e-05,0.00010249608054513774,2.8098213104499336e-05,154,,,0.0030672056272580406,0.0012826864927366621,1770134193.9447439
487,0.9980530142784119,0.9984782763317916,2.1541999999818984e-05,2.1361652032897395e-05,robust,DEGRADED,-0.00010631551334483458,0.00010509584096827781,2.441214516011314e-05,154,,,0.004108278957549949,0.0019685277215879537,1770134193.9461918
488,0.9997441172599792,0.9987314445174292,2.6541999999629695e-05,2.2397721626243857e-05,robust,DEGRADED,0.0002531681856375867,0.00010994420480798884,4.846657907366936e-05,154,,,0.002077108082183976,0.00028242474002038165,1770134193.948035
489,0.998482346534729,0.9986816249208893,2.0875000000142307e-05,2.2093177301023547e-05,robust,DEGRADED,-4.981959653993506e-05,0.00011351651785509523,4.214490218168443e-06,154,,,0.0010445406114505396,0.0015385284652711384,1770134193.949486
490,0.99910968542099,0.9987672370209095,2.120800000016132e-05,2.1916141840851105e-05,robust,DEGRADED,8.561210002022701e-05,0.00012758073502372124,4.4231768260960536e-05,154,,,0.001217185081298755,0.0009115225790101711,1770134193.951336
491,0.9986841082572937,0.9987506112681864,2.1625000000025096e-05,2.1857913472685905e-05,robust,DEGRADED,-1.6625752723098408e-05,0.0001295138235319232,3.320388460998913e-05,154,,,0.001159864017669765,0.001337516742706324,1770134193.9531798
492,0.998843252658844,0.9987691395463181,2.2916000000261505e-05,2.206953077820103e-05,robust,DEGRADED,1.852827813164648e-05,0.00010774381729378936,5.817264290528534e-05,154,,,0.001634673617950444,0.0011796633411562674,1770134193.954644
493,0.999153196811676,0.9988459509993898,2.141699999969049e-05,2.1939024622498923e-05,robust,DEGRADED,7.681145307170123e-05,0.00010900247171290105,2.290129639210825e-05,154,,,0.00145318426532004,0.0008682201883236651,1770134193.9561
494,0.9998036026954651,0.9990374813386049,2.1124999999955207e-05,2.177621969799018e-05,robust,DEGRADED,0.00019153033921515128,0.00015193865127411434,7.117128354312552e-05,154,,,0.002681963435943402,0.00021752230453486732,1770134193.957561
495,0.9991253018379211,0.9990550454384681,2.1375000000212196e-05,2.1695975758434584e-05,robust,DEGRADED,1.7564099863198734e-05,0.00016962469913880149,5.7561683511719866e-05,154,,,0.0019889819986267376,0.0008960731620790696,1770134193.959051
496,0.9980849623680115,0.9988610288243769,2.1290999999923343e-05,2.1614980606732337e-05,robust,DEGRADED,-0.00019401661409124138,0.00015934745916839529,2.2083511238091268e-05,154,,,0.0005083955991818101,0.0019363286319884487,1770134193.960511
497,0.9990759491920471,0.998904012897911,2.1166000000238938e-05,2.152518448543366e-05,robust,DEGRADED,4.2984073534091394e-05,0.00012041194965502165,2.697467031858025e-05,154,,,0.0003527982902529203,0.0009452168079531198,1770134193.9619951
498,0.9993457794189453,0.9989923662021178,2.1250000000083702e-05,2.1470147588363666e-05,robust,DEGRADED,8.835330420686738e-05,0.00012224028750554728,2.928304054561348e-05,154,,,0.0008381777498169818,0.0006754705810547712,1770134193.9634602
499,0.9980444312095642,0.9988027792036072,2.1083000000032825e-05,2.13927180706975e-05,robust,DEGRADED,-0.0001895869985106824,0.00010856000216533236,-4.694042699955325e-05,154,,,0.004333440910156305,0.001976651790435824,1770134193.964947
