reliability,smoothed_reliability,latency,smoothed_latency
0.993753969669342,0.9957686453027583,2.3957999999879576e-05,2.3975933170725635e-05
0.9957481622695923,0.9957645486961252,2.358299999993818e-05,2.3897346536568143e-05
0.9991375803947449,0.9964391550358492,2.379199999991144e-05,2.3876277229236803e-05
0.9982092380523682,0.996793171639153,2.3832999999973126e-05,2.386762178338407e-05
0.996461808681488,0.9967268990476201,2.3832999999973126e-05,2.3860697426701882e-05
0.9973469972610474,0.9968509186903056,2.379199999991144e-05,2.3846957941343794e-05
0.9964993596076965,0.9967806068737839,2.345900000011447e-05,2.3769366353097932e-05
0.9985535144805908,0.9971351883951453,2.4000000000024002e-05,2.381549308248315e-05
0.9978688359260559,0.9972819179013275,2.345800000003173e-05,2.3743994465992867e-05
0.9980645775794983,0.9974384498369617,2.3875000000117552e-05,2.3770195572817806e-05
0.997478723526001,0.9974465045747696,2.3832999999973126e-05,2.378275645824887e-05
0.9982057213783264,0.997598347935481,2.395800000010162e-05,2.3817805166619425e-05
